,a_img,a_embedding,b_img,b_embedding,genuine,a_gender_lfw,a_gender_insightface,a_pemiu_img,a_pemiu_gender_insightface
1883,../data/lfw_align/Fidel_Castro/Fidel_Castro_0011.png,../data/features_cleaner/Fidel_Castro_0011.npy,../data/lfw_align/Fidel_Castro/Fidel_Castro_0013.png,../data/features_cleaner/Fidel_Castro_0013.npy,True,M,M,sample_images/Fidel_Castro_0011_pemiu.png,M
1884,../data/lfw_align/Francisco_Flores/Francisco_Flores_0001.png,../data/features_cleaner/Francisco_Flores_0001.npy,../data/lfw_align/Francisco_Flores/Francisco_Flores_0002.png,../data/features_cleaner/Francisco_Flores_0002.npy,True,M,M,sample_images/Francisco_Flores_0001_pemiu.png,F
1885,../data/lfw_align/Francisco_Flores/Francisco_Flores_0001.png,../data/features_cleaner/Francisco_Flores_0001.npy,../data/lfw_align/Francisco_Flores/Francisco_Flores_0003.png,../data/features_cleaner/Francisco_Flores_0003.npy,True,M,M,sample_images/Francisco_Flores_0001_pemiu.png,F
1886,../data/lfw_align/Frank_Dunham_Jr/Frank_Dunham_Jr_0001.png,../data/features_cleaner/Frank_Dunham_Jr_0001.npy,../data/lfw_align/Frank_Dunham_Jr/Frank_Dunham_Jr_0002.png,../data/features_cleaner/Frank_Dunham_Jr_0002.npy,True,M,M,sample_images/Frank_Dunham_Jr_0001_pemiu.png,M
1887,../data/lfw_align/Franko_Simatovic/Franko_Simatovic_0001.png,../data/features_cleaner/Franko_Simatovic_0001.npy,../data/lfw_align/Franko_Simatovic/Franko_Simatovic_0002.png,../data/features_cleaner/Franko_Simatovic_0002.npy,True,M,M,sample_images/Franko_Simatovic_0001_pemiu.png,F
1888,../data/lfw_align/Fred_Eckhard/Fred_Eckhard_0001.png,../data/features_cleaner/Fred_Eckhard_0001.npy,../data/lfw_align/Fred_Eckhard/Fred_Eckhard_0002.png,../data/features_cleaner/Fred_Eckhard_0002.npy,True,M,M,sample_images/Fred_Eckhard_0001_pemiu.png,F
1889,../data/lfw_align/Fred_Eckhard/Fred_Eckhard_0001.png,../data/features_cleaner/Fred_Eckhard_0001.npy,../data/lfw_align/Fred_Eckhard/Fred_Eckhard_0003.png,../data/features_cleaner/Fred_Eckhard_0003.npy,True,M,M,sample_images/Fred_Eckhard_0001_pemiu.png,F
1890,../data/lfw_align/Fred_Eckhard/Fred_Eckhard_0002.png,../data/features_cleaner/Fred_Eckhard_0002.npy,../data/lfw_align/Fred_Eckhard/Fred_Eckhard_0003.png,../data/features_cleaner/Fred_Eckhard_0003.npy,True,M,M,sample_images/Fred_Eckhard_0002_pemiu.png,F
1891,../data/lfw_align/GL_Peiris/GL_Peiris_0001.png,../data/features_cleaner/GL_Peiris_0001.npy,../data/lfw_align/GL_Peiris/GL_Peiris_0002.png,../data/features_cleaner/GL_Peiris_0002.npy,True,M,F,sample_images/GL_Peiris_0001_pemiu.png,F
1892,../data/lfw_align/GL_Peiris/GL_Peiris_0001.png,../data/features_cleaner/GL_Peiris_0001.npy,../data/lfw_align/GL_Peiris/GL_Peiris_0003.png,../data/features_cleaner/GL_Peiris_0003.npy,True,M,F,sample_images/GL_Peiris_0001_pemiu.png,F
1893,../data/lfw_align/GL_Peiris/GL_Peiris_0002.png,../data/features_cleaner/GL_Peiris_0002.npy,../data/lfw_align/GL_Peiris/GL_Peiris_0003.png,../data/features_cleaner/GL_Peiris_0003.npy,True,M,M,sample_images/GL_Peiris_0002_pemiu.png,F
1894,../data/lfw_align/GL_Peiris/GL_Peiris_0002.png,../data/features_cleaner/GL_Peiris_0002.npy,../data/lfw_align/GL_Peiris/GL_Peiris_0004.png,../data/features_cleaner/GL_Peiris_0004.npy,True,M,M,sample_images/GL_Peiris_0002_pemiu.png,F
1895,../data/lfw_align/Garry_Kasparov/Garry_Kasparov_0001.png,../data/features_cleaner/Garry_Kasparov_0001.npy,../data/lfw_align/Garry_Kasparov/Garry_Kasparov_0002.png,../data/features_cleaner/Garry_Kasparov_0002.npy,True,M,M,sample_images/Garry_Kasparov_0001_pemiu.png,F
1896,../data/lfw_align/Hassan_Nasrallah/Hassan_Nasrallah_0001.png,../data/features_cleaner/Hassan_Nasrallah_0001.npy,../data/lfw_align/Hassan_Nasrallah/Hassan_Nasrallah_0002.png,../data/features_cleaner/Hassan_Nasrallah_0002.npy,True,M,M,sample_images/Hassan_Nasrallah_0001_pemiu.png,F
1897,../data/lfw_align/Heidi_Klum/Heidi_Klum_0001.png,../data/features_cleaner/Heidi_Klum_0001.npy,../data/lfw_align/Heidi_Klum/Heidi_Klum_0003.png,../data/features_cleaner/Heidi_Klum_0003.npy,True,F,F,sample_images/Heidi_Klum_0001_pemiu.png,M
1898,../data/lfw_align/Heidi_Klum/Heidi_Klum_0001.png,../data/features_cleaner/Heidi_Klum_0001.npy,../data/lfw_align/Heidi_Klum/Heidi_Klum_0004.png,../data/features_cleaner/Heidi_Klum_0004.npy,True,F,F,sample_images/Heidi_Klum_0001_pemiu.png,M
1899,../data/lfw_align/Heidi_Klum/Heidi_Klum_0002.png,../data/features_cleaner/Heidi_Klum_0002.npy,../data/lfw_align/Heidi_Klum/Heidi_Klum_0004.png,../data/features_cleaner/Heidi_Klum_0004.npy,True,F,F,sample_images/Heidi_Klum_0002_pemiu.png,F
1900,../data/lfw_align/Heidi_Klum/Heidi_Klum_0003.png,../data/features_cleaner/Heidi_Klum_0003.npy,../data/lfw_align/Heidi_Klum/Heidi_Klum_0004.png,../data/features_cleaner/Heidi_Klum_0004.npy,True,F,F,sample_images/Heidi_Klum_0003_pemiu.png,M
1901,../data/lfw_align/Heinz_Feldmann/Heinz_Feldmann_0001.png,../data/features_cleaner/Heinz_Feldmann_0001.npy,../data/lfw_align/Heinz_Feldmann/Heinz_Feldmann_0002.png,../data/features_cleaner/Heinz_Feldmann_0002.npy,True,M,M,sample_images/Heinz_Feldmann_0001_pemiu.png,M
1902,../data/lfw_align/Heinz_Feldmann/Heinz_Feldmann_0002.png,../data/features_cleaner/Heinz_Feldmann_0002.npy,../data/lfw_align/Heinz_Feldmann/Heinz_Feldmann_0003.png,../data/features_cleaner/Heinz_Feldmann_0003.npy,True,M,M,sample_images/Heinz_Feldmann_0002_pemiu.png,F
1903,../data/lfw_align/Iban_Mayo/Iban_Mayo_0001.png,../data/features_cleaner/Iban_Mayo_0001.npy,../data/lfw_align/Iban_Mayo/Iban_Mayo_0002.png,../data/features_cleaner/Iban_Mayo_0002.npy,True,M,F,sample_images/Iban_Mayo_0001_pemiu.png,F
1904,../data/lfw_align/Imad_Moustapha/Imad_Moustapha_0001.png,../data/features_cleaner/Imad_Moustapha_0001.npy,../data/lfw_align/Imad_Moustapha/Imad_Moustapha_0002.png,../data/features_cleaner/Imad_Moustapha_0002.npy,True,M,M,sample_images/Imad_Moustapha_0001_pemiu.png,M
1905,../data/lfw_align/Inam-ul-Haq/Inam-ul-Haq_0001.png,../data/features_cleaner/Inam-ul-Haq_0001.npy,../data/lfw_align/Inam-ul-Haq/Inam-ul-Haq_0002.png,../data/features_cleaner/Inam-ul-Haq_0002.npy,True,M,M,sample_images/Inam-ul-Haq_0001_pemiu.png,M
1906,../data/lfw_align/James_Gandolfini/James_Gandolfini_0001.png,../data/features_cleaner/James_Gandolfini_0001.npy,../data/lfw_align/James_Gandolfini/James_Gandolfini_0003.png,../data/features_cleaner/James_Gandolfini_0003.npy,True,M,M,sample_images/James_Gandolfini_0001_pemiu.png,M
1907,../data/lfw_align/James_Gandolfini/James_Gandolfini_0002.png,../data/features_cleaner/James_Gandolfini_0002.npy,../data/lfw_align/James_Gandolfini/James_Gandolfini_0003.png,../data/features_cleaner/James_Gandolfini_0003.npy,True,M,M,sample_images/James_Gandolfini_0002_pemiu.png,F
1908,../data/lfw_align/Janet_Thorpe/Janet_Thorpe_0001.png,../data/features_cleaner/Janet_Thorpe_0001.npy,../data/lfw_align/Janet_Thorpe/Janet_Thorpe_0002.png,../data/features_cleaner/Janet_Thorpe_0002.npy,True,F,F,sample_images/Janet_Thorpe_0001_pemiu.png,F
1909,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0001.png,../data/features_cleaner/Jean-Pierre_Raffarin_0001.npy,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0002.png,../data/features_cleaner/Jean-Pierre_Raffarin_0002.npy,True,M,M,sample_images/Jean-Pierre_Raffarin_0001_pemiu.png,M
1910,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0001.png,../data/features_cleaner/Jean-Pierre_Raffarin_0001.npy,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0006.png,../data/features_cleaner/Jean-Pierre_Raffarin_0006.npy,True,M,M,sample_images/Jean-Pierre_Raffarin_0001_pemiu.png,M
1911,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0003.png,../data/features_cleaner/Jean-Pierre_Raffarin_0003.npy,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0004.png,../data/features_cleaner/Jean-Pierre_Raffarin_0004.npy,True,M,M,sample_images/Jean-Pierre_Raffarin_0003_pemiu.png,F
1912,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0003.png,../data/features_cleaner/Jean-Pierre_Raffarin_0003.npy,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0005.png,../data/features_cleaner/Jean-Pierre_Raffarin_0005.npy,True,M,M,sample_images/Jean-Pierre_Raffarin_0003_pemiu.png,F
1913,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0004.png,../data/features_cleaner/Jean-Pierre_Raffarin_0004.npy,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0007.png,../data/features_cleaner/Jean-Pierre_Raffarin_0007.npy,True,M,M,sample_images/Jean-Pierre_Raffarin_0004_pemiu.png,M
1914,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0005.png,../data/features_cleaner/Jean-Pierre_Raffarin_0005.npy,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0007.png,../data/features_cleaner/Jean-Pierre_Raffarin_0007.npy,True,M,M,sample_images/Jean-Pierre_Raffarin_0005_pemiu.png,F
1915,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0006.png,../data/features_cleaner/Jean-Pierre_Raffarin_0006.npy,../data/lfw_align/Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0007.png,../data/features_cleaner/Jean-Pierre_Raffarin_0007.npy,True,M,M,sample_images/Jean-Pierre_Raffarin_0006_pemiu.png,M
1916,../data/lfw_align/Jeffrey_Scott_Postell/Jeffrey_Scott_Postell_0001.png,../data/features_cleaner/Jeffrey_Scott_Postell_0001.npy,../data/lfw_align/Jeffrey_Scott_Postell/Jeffrey_Scott_Postell_0002.png,../data/features_cleaner/Jeffrey_Scott_Postell_0002.npy,True,M,M,sample_images/Jeffrey_Scott_Postell_0001_pemiu.png,F
1917,../data/lfw_align/Jennifer_Capriati/Jennifer_Capriati_0002.png,../data/features_cleaner/Jennifer_Capriati_0002.npy,../data/lfw_align/Jennifer_Capriati/Jennifer_Capriati_0014.png,../data/features_cleaner/Jennifer_Capriati_0014.npy,True,F,F,sample_images/Jennifer_Capriati_0002_pemiu.png,F
1918,../data/lfw_align/Jennifer_Capriati/Jennifer_Capriati_0007.png,../data/features_cleaner/Jennifer_Capriati_0007.npy,../data/lfw_align/Jennifer_Capriati/Jennifer_Capriati_0032.png,../data/features_cleaner/Jennifer_Capriati_0032.npy,True,F,F,sample_images/Jennifer_Capriati_0007_pemiu.png,F
1919,../data/lfw_align/Jennifer_Capriati/Jennifer_Capriati_0033.png,../data/features_cleaner/Jennifer_Capriati_0033.npy,../data/lfw_align/Jennifer_Capriati/Jennifer_Capriati_0042.png,../data/features_cleaner/Jennifer_Capriati_0042.npy,True,F,F,sample_images/Jennifer_Capriati_0033_pemiu.png,F
1920,../data/lfw_align/Job_Cohen/Job_Cohen_0001.png,../data/features_cleaner/Job_Cohen_0001.npy,../data/lfw_align/Job_Cohen/Job_Cohen_0002.png,../data/features_cleaner/Job_Cohen_0002.npy,True,M,M,sample_images/Job_Cohen_0001_pemiu.png,M
1921,../data/lfw_align/John_McCormack/John_McCormack_0001.png,../data/features_cleaner/John_McCormack_0001.npy,../data/lfw_align/John_McCormack/John_McCormack_0002.png,../data/features_cleaner/John_McCormack_0002.npy,True,M,M,sample_images/John_McCormack_0001_pemiu.png,F
1922,../data/lfw_align/John_Paul_II/John_Paul_II_0001.png,../data/features_cleaner/John_Paul_II_0001.npy,../data/lfw_align/John_Paul_II/John_Paul_II_0004.png,../data/features_cleaner/John_Paul_II_0004.npy,True,M,M,sample_images/John_Paul_II_0001_pemiu.png,F
1923,../data/lfw_align/John_Paul_II/John_Paul_II_0002.png,../data/features_cleaner/John_Paul_II_0002.npy,../data/lfw_align/John_Paul_II/John_Paul_II_0005.png,../data/features_cleaner/John_Paul_II_0005.npy,True,M,M,sample_images/John_Paul_II_0002_pemiu.png,M
1924,../data/lfw_align/John_Paul_II/John_Paul_II_0002.png,../data/features_cleaner/John_Paul_II_0002.npy,../data/lfw_align/John_Paul_II/John_Paul_II_0008.png,../data/features_cleaner/John_Paul_II_0008.npy,True,M,M,sample_images/John_Paul_II_0002_pemiu.png,M
1925,../data/lfw_align/John_Paul_II/John_Paul_II_0004.png,../data/features_cleaner/John_Paul_II_0004.npy,../data/lfw_align/John_Paul_II/John_Paul_II_0009.png,../data/features_cleaner/John_Paul_II_0009.npy,True,M,M,sample_images/John_Paul_II_0004_pemiu.png,F
1926,../data/lfw_align/John_Paul_II/John_Paul_II_0010.png,../data/features_cleaner/John_Paul_II_0010.npy,../data/lfw_align/John_Paul_II/John_Paul_II_0011.png,../data/features_cleaner/John_Paul_II_0011.npy,True,M,M,sample_images/John_Paul_II_0010_pemiu.png,F
1927,../data/lfw_align/John_Ruiz/John_Ruiz_0001.png,../data/features_cleaner/John_Ruiz_0001.npy,../data/lfw_align/John_Ruiz/John_Ruiz_0002.png,../data/features_cleaner/John_Ruiz_0002.npy,True,M,M,sample_images/John_Ruiz_0001_pemiu.png,F
1928,../data/lfw_align/John_Stallworth/John_Stallworth_0001.png,../data/features_cleaner/John_Stallworth_0001.npy,../data/lfw_align/John_Stallworth/John_Stallworth_0002.png,../data/features_cleaner/John_Stallworth_0002.npy,True,M,M,sample_images/John_Stallworth_0001_pemiu.png,M
1929,../data/lfw_align/John_Stockton/John_Stockton_0002.png,../data/features_cleaner/John_Stockton_0002.npy,../data/lfw_align/John_Stockton/John_Stockton_0004.png,../data/features_cleaner/John_Stockton_0004.npy,True,M,M,sample_images/John_Stockton_0002_pemiu.png,F
1930,../data/lfw_align/John_Travolta/John_Travolta_0002.png,../data/features_cleaner/John_Travolta_0002.npy,../data/lfw_align/John_Travolta/John_Travolta_0006.png,../data/features_cleaner/John_Travolta_0006.npy,True,M,M,sample_images/John_Travolta_0002_pemiu.png,F
1931,../data/lfw_align/John_Travolta/John_Travolta_0003.png,../data/features_cleaner/John_Travolta_0003.npy,../data/lfw_align/John_Travolta/John_Travolta_0005.png,../data/features_cleaner/John_Travolta_0005.npy,True,M,M,sample_images/John_Travolta_0003_pemiu.png,F
1932,../data/lfw_align/John_Travolta/John_Travolta_0005.png,../data/features_cleaner/John_Travolta_0005.npy,../data/lfw_align/John_Travolta/John_Travolta_0007.png,../data/features_cleaner/John_Travolta_0007.npy,True,M,M,sample_images/John_Travolta_0005_pemiu.png,F
1933,../data/lfw_align/Jonathan_Mostow/Jonathan_Mostow_0001.png,../data/features_cleaner/Jonathan_Mostow_0001.npy,../data/lfw_align/Jonathan_Mostow/Jonathan_Mostow_0002.png,../data/features_cleaner/Jonathan_Mostow_0002.npy,True,M,M,sample_images/Jonathan_Mostow_0001_pemiu.png,F
1934,../data/lfw_align/Jorge_Arce/Jorge_Arce_0001.png,../data/features_cleaner/Jorge_Arce_0001.npy,../data/lfw_align/Jorge_Arce/Jorge_Arce_0002.png,../data/features_cleaner/Jorge_Arce_0002.npy,True,M,M,sample_images/Jorge_Arce_0001_pemiu.png,M
1935,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0001.png,../data/features_cleaner/Joschka_Fischer_0001.npy,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0010.png,../data/features_cleaner/Joschka_Fischer_0010.npy,True,M,M,sample_images/Joschka_Fischer_0001_pemiu.png,F
1936,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0006.png,../data/features_cleaner/Joschka_Fischer_0006.npy,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0011.png,../data/features_cleaner/Joschka_Fischer_0011.npy,True,M,M,sample_images/Joschka_Fischer_0006_pemiu.png,F
1937,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0007.png,../data/features_cleaner/Joschka_Fischer_0007.npy,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0011.png,../data/features_cleaner/Joschka_Fischer_0011.npy,True,M,M,sample_images/Joschka_Fischer_0007_pemiu.png,M
1938,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0011.png,../data/features_cleaner/Joschka_Fischer_0011.npy,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0017.png,../data/features_cleaner/Joschka_Fischer_0017.npy,True,M,F,sample_images/Joschka_Fischer_0011_pemiu.png,F
1939,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0015.png,../data/features_cleaner/Joschka_Fischer_0015.npy,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0016.png,../data/features_cleaner/Joschka_Fischer_0016.npy,True,M,M,sample_images/Joschka_Fischer_0015_pemiu.png,M
1940,../data/lfw_align/Jose_Canseco/Jose_Canseco_0001.png,../data/features_cleaner/Jose_Canseco_0001.npy,../data/lfw_align/Jose_Canseco/Jose_Canseco_0003.png,../data/features_cleaner/Jose_Canseco_0003.npy,True,M,M,sample_images/Jose_Canseco_0001_pemiu.png,F
1941,../data/lfw_align/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0001.png,../data/features_cleaner/Juan_Manuel_Marquez_0001.npy,../data/lfw_align/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0002.png,../data/features_cleaner/Juan_Manuel_Marquez_0002.npy,True,M,M,sample_images/Juan_Manuel_Marquez_0001_pemiu.png,F
1942,../data/lfw_align/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0001.png,../data/features_cleaner/Juan_Manuel_Marquez_0001.npy,../data/lfw_align/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0003.png,../data/features_cleaner/Juan_Manuel_Marquez_0003.npy,True,M,M,sample_images/Juan_Manuel_Marquez_0001_pemiu.png,F
1943,../data/lfw_align/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0002.png,../data/features_cleaner/Juan_Manuel_Marquez_0002.npy,../data/lfw_align/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0003.png,../data/features_cleaner/Juan_Manuel_Marquez_0003.npy,True,M,M,sample_images/Juan_Manuel_Marquez_0002_pemiu.png,M
1944,../data/lfw_align/Juan_Valencia_Osorio/Juan_Valencia_Osorio_0001.png,../data/features_cleaner/Juan_Valencia_Osorio_0001.npy,../data/lfw_align/Juan_Valencia_Osorio/Juan_Valencia_Osorio_0002.png,../data/features_cleaner/Juan_Valencia_Osorio_0002.npy,True,M,M,sample_images/Juan_Valencia_Osorio_0001_pemiu.png,F
1945,../data/lfw_align/Julie_Gerberding/Julie_Gerberding_0009.png,../data/features_cleaner/Julie_Gerberding_0009.npy,../data/lfw_align/Julie_Gerberding/Julie_Gerberding_0013.png,../data/features_cleaner/Julie_Gerberding_0013.npy,True,F,F,sample_images/Julie_Gerberding_0009_pemiu.png,F
1946,../data/lfw_align/Julie_Gerberding/Julie_Gerberding_0012.png,../data/features_cleaner/Julie_Gerberding_0012.npy,../data/lfw_align/Julie_Gerberding/Julie_Gerberding_0015.png,../data/features_cleaner/Julie_Gerberding_0015.npy,True,F,F,sample_images/Julie_Gerberding_0012_pemiu.png,F
1947,../data/lfw_align/Kate_Hudson/Kate_Hudson_0001.png,../data/features_cleaner/Kate_Hudson_0001.npy,../data/lfw_align/Kate_Hudson/Kate_Hudson_0004.png,../data/features_cleaner/Kate_Hudson_0004.npy,True,F,F,sample_images/Kate_Hudson_0001_pemiu.png,F
1948,../data/lfw_align/Kate_Hudson/Kate_Hudson_0001.png,../data/features_cleaner/Kate_Hudson_0001.npy,../data/lfw_align/Kate_Hudson/Kate_Hudson_0008.png,../data/features_cleaner/Kate_Hudson_0008.npy,True,F,F,sample_images/Kate_Hudson_0001_pemiu.png,F
1949,../data/lfw_align/Kate_Hudson/Kate_Hudson_0002.png,../data/features_cleaner/Kate_Hudson_0002.npy,../data/lfw_align/Kate_Hudson/Kate_Hudson_0003.png,../data/features_cleaner/Kate_Hudson_0003.npy,True,F,F,sample_images/Kate_Hudson_0002_pemiu.png,F
1950,../data/lfw_align/Kate_Hudson/Kate_Hudson_0004.png,../data/features_cleaner/Kate_Hudson_0004.npy,../data/lfw_align/Kate_Hudson/Kate_Hudson_0009.png,../data/features_cleaner/Kate_Hudson_0009.npy,True,F,F,sample_images/Kate_Hudson_0004_pemiu.png,F
1951,../data/lfw_align/Kate_Hudson/Kate_Hudson_0006.png,../data/features_cleaner/Kate_Hudson_0006.npy,../data/lfw_align/Kate_Hudson/Kate_Hudson_0007.png,../data/features_cleaner/Kate_Hudson_0007.npy,True,F,F,sample_images/Kate_Hudson_0006_pemiu.png,F
1952,../data/lfw_align/Kemal_Dervis/Kemal_Dervis_0001.png,../data/features_cleaner/Kemal_Dervis_0001.npy,../data/lfw_align/Kemal_Dervis/Kemal_Dervis_0003.png,../data/features_cleaner/Kemal_Dervis_0003.npy,True,M,M,sample_images/Kemal_Dervis_0001_pemiu.png,M
1953,../data/lfw_align/Kemal_Dervis/Kemal_Dervis_0002.png,../data/features_cleaner/Kemal_Dervis_0002.npy,../data/lfw_align/Kemal_Dervis/Kemal_Dervis_0003.png,../data/features_cleaner/Kemal_Dervis_0003.npy,True,M,M,sample_images/Kemal_Dervis_0002_pemiu.png,F
1954,../data/lfw_align/Kenneth_Evans/Kenneth_Evans_0001.png,../data/features_cleaner/Kenneth_Evans_0001.npy,../data/lfw_align/Kenneth_Evans/Kenneth_Evans_0002.png,../data/features_cleaner/Kenneth_Evans_0002.npy,True,M,M,sample_images/Kenneth_Evans_0001_pemiu.png,M
1955,../data/lfw_align/Kifah_Ajouri/Kifah_Ajouri_0001.png,../data/features_cleaner/Kifah_Ajouri_0001.npy,../data/lfw_align/Kifah_Ajouri/Kifah_Ajouri_0002.png,../data/features_cleaner/Kifah_Ajouri_0002.npy,True,M,M,sample_images/Kifah_Ajouri_0001_pemiu.png,F
1956,../data/lfw_align/Larry_Lucchino/Larry_Lucchino_0001.png,../data/features_cleaner/Larry_Lucchino_0001.npy,../data/lfw_align/Larry_Lucchino/Larry_Lucchino_0002.png,../data/features_cleaner/Larry_Lucchino_0002.npy,True,M,M,sample_images/Larry_Lucchino_0001_pemiu.png,F
1957,../data/lfw_align/Latrell_Sprewell/Latrell_Sprewell_0001.png,../data/features_cleaner/Latrell_Sprewell_0001.npy,../data/lfw_align/Latrell_Sprewell/Latrell_Sprewell_0002.png,../data/features_cleaner/Latrell_Sprewell_0002.npy,True,M,M,sample_images/Latrell_Sprewell_0001_pemiu.png,M
1958,../data/lfw_align/Lech_Walesa/Lech_Walesa_0001.png,../data/features_cleaner/Lech_Walesa_0001.npy,../data/lfw_align/Lech_Walesa/Lech_Walesa_0002.png,../data/features_cleaner/Lech_Walesa_0002.npy,True,M,M,sample_images/Lech_Walesa_0001_pemiu.png,F
1959,../data/lfw_align/Lee_Tae-sik/Lee_Tae-sik_0001.png,../data/features_cleaner/Lee_Tae-sik_0001.npy,../data/lfw_align/Lee_Tae-sik/Lee_Tae-sik_0002.png,../data/features_cleaner/Lee_Tae-sik_0002.npy,True,M,M,sample_images/Lee_Tae-sik_0001_pemiu.png,F
1960,../data/lfw_align/Lisa_Marie_Presley/Lisa_Marie_Presley_0001.png,../data/features_cleaner/Lisa_Marie_Presley_0001.npy,../data/lfw_align/Lisa_Marie_Presley/Lisa_Marie_Presley_0003.png,../data/features_cleaner/Lisa_Marie_Presley_0003.npy,True,F,F,sample_images/Lisa_Marie_Presley_0001_pemiu.png,M
1961,../data/lfw_align/Liza_Minnelli/Liza_Minnelli_0002.png,../data/features_cleaner/Liza_Minnelli_0002.npy,../data/lfw_align/Liza_Minnelli/Liza_Minnelli_0003.png,../data/features_cleaner/Liza_Minnelli_0003.npy,True,F,F,sample_images/Liza_Minnelli_0002_pemiu.png,F
